surface_interp,bed_interp,snow_thickness,x_dense,slowtime
1.4132301432626175,2.1985155215057954,0.7852853782431779,993.28975,993.28975
1.4132301432626175,2.1985155215057954,0.7852853782431779,993.7872938325992,993.3110300000001
1.4132301432626175,2.1985155215057954,0.7852853782431779,994.2848376651982,994.28174
1.4132301432626175,2.1985155215057954,0.7852853782431779,994.7823814977974,994.30348
1.4132301432626175,2.1985155215057954,0.7852853782431779,995.2799253303965,995.28349
1.4132301432626175,2.1985155215057954,0.7852853782431779,995.7774691629957,995.30556
1.4132301432626175,2.1985155215057954,0.7852853782431779,996.2750129955947,996.28147
1.4132301432626175,2.1985155215057954,0.7852853782431779,996.7725568281938,996.30278
1.4132301432626175,2.1985155215057954,0.7852853782431779,997.270100660793,997.28459
1.4132301432626175,2.1985155215057954,0.7852853782431779,997.7676444933921,997.3062600000001
1.4132301432626175,2.1985155215057954,0.7852853782431779,998.2651883259912,998.2805
1.4132301432626175,2.1985155215057954,0.7852853782431779,998.7627321585903,998.30274
1.4132301432626175,2.1985155215057954,0.7852853782431779,999.2602759911895,999.28029
1.4132301432626175,2.1985155215057954,0.7852853782431779,999.7578198237886,999.3016
1.4132301432626175,2.1985155215057954,0.7852853782431779,1000.2553636563877,1000.27932
1.4132301432626175,2.1985155215057954,0.7852853782431779,1000.7529074889868,1000.30066
1.4132301432626175,2.1985155215057954,0.7852853782431779,1001.250451321586,1001.2982900000001
1.4132301432626175,2.1985155215057954,0.7852853782431779,1001.747995154185,1001.3201700000001
1.4132301432626175,2.1985155215057954,0.7852853782431779,1002.2455389867841,1002.27194
1.4132301432626175,2.1985155215057954,0.7852853782431779,1002.7430828193833,1002.2930799999999
1.4132301432626175,2.1985155215057954,0.7852853782431779,1003.2406266519824,1003.2776
1.4132301432626175,2.1985155215057954,0.7852853782431779,1003.7381704845815,1003.2989399999999
1.4132301432626175,2.1985155215057954,0.7852853782431779,1004.2357143171806,1004.2768000000001
1.4132301432626175,2.1985155215057954,0.7852853782431779,1004.7332581497798,1004.2981
1.4132301432626175,2.1985155215057954,0.7852853782431779,1005.2308019823789,1005.27985
1.4132301432626175,2.1985155215057954,0.7852853782431779,1005.728345814978,1005.30112
1.4132301432626175,2.1985155215057954,0.7852853782431779,1006.2258896475771,1006.27498
1.4132301432626175,2.1985155215057954,0.7852853782431779,1006.7234334801763,1006.29615
1.4132301432626175,2.1985155215057954,0.7852853782431779,1007.2209773127753,1007.28088
1.4132301432626175,2.1985155215057954,0.7852853782431779,1007.7185211453744,1007.30202
1.4132301432626175,2.1985155215057954,0.7852853782431779,1008.2160649779736,1008.27783
1.4132301432626175,2.1985155215057954,0.7852853782431779,1008.7136088105727,1008.29923
1.4132301432626175,2.1985155215057954,0.7852853782431779,1009.2111526431718,1009.2772199999999
1.4132301432626175,2.1985155215057954,0.7852853782431779,1009.7086964757709,1009.2984200000001
1.4132301432626175,2.1985155215057954,0.7852853782431779,1010.2062403083701,1010.2725600000001
1.4132301432626175,2.1986068876962763,0.7853767444336588,1010.7037841409692,1010.29403
1.4132301432626175,2.199751594570094,0.7865214513074765,1011.2013279735683,1011.2739
1.4132301432626175,2.2008963014439122,0.7876661581812947,1011.6988718061674,1011.2950999999999
1.4102877422508644,2.2006946560875615,0.7904069138366971,1012.1964156387666,1012.27027
1.394007466712116,2.199730692404346,0.80572322569223,1012.6939594713657,1012.29165
1.3777271911733715,2.1987667287211314,0.8210395375477599,1013.1915033039647,1013.2739300000001
1.3627044654862568,2.1985155215057954,0.8358110560195386,1013.6890471365639,1013.2950999999999
1.349320200500074,2.1985155215057954,0.8491953210057215,1014.186590969163,1014.2690699999999
1.3359359355138942,2.2195810541682945,0.8836451186544003,1014.6841348017621,1014.29071
1.3225516705277114,2.247452178052565,0.9249005075248538,1015.1816786343612,1015.2711400000001
