surface_interp,bed_interp,snow_thickness,x_dense,slowtime
1.2750807821896941,2.1699480389656913,0.8948672567759972,2636.20151,2636.20151
1.274882963698153,2.1671910214986756,0.8923080578005227,2636.700920459211,2636.22269
1.2746851452066115,2.164434004031657,0.8897488588250457,2637.2003309184224,2637.19772
1.27448732671507,2.161676986564641,0.887189659849571,2637.6997413776335,2637.2189
1.2742895082235286,2.1589199690976226,0.884630460874094,2638.199151836845,2638.2041600000002
1.2740916897319872,2.1561629516306065,0.8820712618986193,2638.698562296056,2638.2252999999996
1.273893871240446,2.154295895186472,0.880402023946026,2639.197972755267,2639.18954
1.2736960527489043,2.155101714629957,0.8814056618810528,2639.6973832144786,2639.21071
1.273498234257363,2.155907534073442,0.8824092998160789,2640.1967936736896,2640.19973
1.2733004157658216,2.156713353516927,0.8834129377511055,2640.696204132901,2640.22144
1.2731025972742802,2.1575191729604115,0.8844165756861313,2641.195614592112,2641.194
1.2729047787827388,2.1583249924038967,0.885420213621158,2641.6950250513237,2641.21527
1.2727069602911973,2.1585375473465978,0.8858305870554004,2642.1944355105347,2642.19755
1.2725091417996561,2.1565449756318,0.8840358338321439,2642.693845969746,2642.21892
1.2723113233081145,2.154552403917,0.8822410806088856,2643.1932564289573,2643.19383
1.2721135048165733,2.1525598322022024,0.8804463273856291,2643.6926668881683,2643.2152
1.2719156863250318,2.1505672604874024,0.8786515741623706,2644.19207734738,2644.20033
1.2717178678334904,2.161762735844966,0.8900448680114754,2644.691487806591,2644.2214700000004
1.2715200493419492,2.1999167942357247,0.9283967448937755,2645.190898265802,2645.19268
1.2713222308504075,2.2380708526265183,0.9667486217761108,2645.6903087250134,2645.21392
1.2711244123588663,2.2762249110172768,1.0051004986584104,2646.1897191842245,2646.1893999999998
1.2709265938673246,2.2758351343805994,1.0049085405132747,2646.689129643436,2646.21087
1.2707287753757834,2.1982078613249243,0.9274790859491409,2647.188540102647,2647.1891600000004
1.270530956884242,2.163825343490143,0.8932943866059011,2647.6879505618585,2647.2103399999996
1.2703331383927006,2.152354480729,0.8820213423362995,2648.1873610210696,2648.19362
1.32158597247349,2.115823999291023,0.7942380268175331,2648.6867714802806,2648.21486
1.3211759212094887,2.171141597046591,0.8499656758371021,2649.186181939492,2649.1883199999997
1.2945349286042844,2.228129148089804,0.9335942194855196,2649.685592398703,2649.20993
1.2792990477628687,2.2162788694685793,0.9369798217057106,2650.1850028579147,2650.1942200000003
1.278185313572687,2.1839332245235954,0.9057479109509083,2650.6844133171257,2650.2156
1.2770715793825054,2.156946525271265,0.8798749458887598,2651.183823776337,2651.18651
1.2759578451923228,2.152975820767136,0.8770179755748133,2651.6832342355483,2651.20829
1.2748441110021411,2.1565749826026184,0.8817308716004773,2652.1826446947593,2652.18902
1.2737303768119583,2.264284200261646,0.9905538234496876,2652.682055153971,2652.21134
1.2726166426217767,2.3296175612949286,1.057000918673152,2653.181465613182,2653.18825
1.2540774164850677,2.3920174768048295,1.1379400603197618,2653.6808760723934,2653.21006
1.2206565195819008,2.379231808301542,1.1585752887196412,2654.1802865316045,2654.19221
1.2223688858993054,2.366446139798254,1.1440772538989488,2654.6796969908155,2654.21361
1.2240812522167115,2.353660471294955,1.1295792190782437,2655.179107450027,2655.1859
1.2534378904580592,2.316024016485714,1.062586126027655,2655.678517909238,2655.2077799999997
1.2720068370556377,2.252095673969218,0.9800888369135803,2656.1779283684496,2656.19026
1.258761450116652,2.2089806165311954,0.9502191664145434,2656.6773388276606,2656.21237
1.2177085221686956,2.203693310007281,0.9859847878385855,2657.1767492868717,2657.18385
1.2614146338891574,2.1984060034833615,0.936991369594204,2657.676159746083,2657.20509
1.3051207456095795,2.1931186969594467,0.8879979513498673,2658.175570205294,2658.18875
1.2223883761947194,2.1780877055171812,0.9556993293224618,2658.6749806645057,2658.20992
1.161054478604602,2.162866671584696,1.001812192980094,2659.1743911237168,2659.1821099999997
1.2459878479478699,2.147645637652211,0.901657789704341,2659.673801582928,2659.20341
